workclass,education,education-num,marital-status,occupation,relationship,race,capital-gain,capital-loss,hours-per-week,native-country,Sex_age,income
Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,-6,0,57,Thailand,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,-4,0,40,Greece,Male_25–60,<=50K
Local-gov,Doctorate,16,Married-civ-spouse,Protective-serv,Husband,Other,3,0,40,United-States,Male_25–60,>50K
Private,11th,7,Widowed,Other-service,Unmarried,Black,1,0,40,United-States,Female_>60,<=50K
Private,10th,10,Never-married,Machine-op-inspct,Own-child,White,4,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,4,0,37,United-States,Female_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,-3,0,40,United-States,Male_25–60,<=50K
Self-emp-not-inc,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,-3,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Never-married,Other-service,Own-child,Black,4,0,40,United-States,Female_25–60,<=50K
Private,5th-6th,3,Never-married,Handlers-cleaners,Unmarried,White,-2,0,40,Mexico,Male_25–60,<=50K
Self-emp-not-inc,11th,7,Never-married,Farming-fishing,Husband,White,9,0,40,United-States,Male_<25,<=50K
Without-pay,11th,7,Never-married,Sales,Own-child,White,3,0,22,United-States,Female_<25,<=50K
Private,Some-college,10,Never-married,Craft-repair,Own-child,White,-2,0,35,United-States,Male_<25,<=50K
Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,-8,0,39,Vietnam,Male_25–60,<=50K
Private,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,3888,0,40,United-States,Female_25–60,>50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,-4,0,40,United-States,Male_25–60,<=50K
Private,Assoc-acdm,12,Never-married,Sales,Own-child,White,-2,0,39,United-States,Female_<25,<=50K
Private,Bachelors,13,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,0,0,39,South,Male_<25,<=50K
Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,-2,0,40,Cambodia,Male_25–60,>50K
State-gov,HS-grad,13,Married-civ-spouse,Adm-clerical,Wife,White,-2,0,40,United-States,Female_25–60,>50K
Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,4,0,40,United-States,Male_25–60,>50K
Private,Bachelors,13,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,1,0,40,Philippines,Female_25–60,<=50K
Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,-6,0,40,United-States,Male_<25,<=50K
Private,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,-1,0,58,United-States,Female_25–60,>50K
Private,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,1,0,40,Greece,Male_25–60,<=50K
Self-emp-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,-1,0,59,India,Male_25–60,>50K
Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,8,0,40,United-States,Female_25–60,>50K
Private,11th,7,Never-married,Adm-clerical,Own-child,White,5,0,22,United-States,Female_<25,<=50K
Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,-2,0,40,United-States,Male_>60,<=50K
Private,12th,7,Never-married,Adm-clerical,Not-in-family,Black,4,0,40,United-States,Female_<25,<=50K
Self-emp-not-inc,Some-college,10,Divorced,Exec-managerial,Unmarried,White,1,0,62,United-States,Female_25–60,<=50K
Private,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,3,0,58,United-States,Male_25–60,>50K
Private,HS-grad,9,Separated,Other-service,Unmarried,Black,2,0,40,United-States,Female_25–60,<=50K
Private,9th,7,Never-married,Sales,Other-relative,Asian-Pac-Islander,10,0,40,Vietnam,Male_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Other-relative,Other,-3,0,25,Ecuador,Female_<25,<=50K
Self-emp-not-inc,Masters,14,Divorced,Farming-fishing,Not-in-family,White,-3,0,104,United-States,Male_25–60,<=50K
Federal-gov,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,3742,0,59,United-States,Male_25–60,>50K
Private,Prof-school,11,Married-civ-spouse,Prof-specialty,Husband,White,1,1869,57,United-States,Male_25–60,>50K
Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,4,0,40,United-States,Male_<25,<=50K
Self-emp-not-inc,Prof-school,14,Married-civ-spouse,Prof-specialty,Husband,White,6,0,58,United-States,Male_>60,>50K
Local-gov,Some-college,10,Never-married,Adm-clerical,Own-child,White,-2,1847,40,United-States,Female_25–60,>50K
Self-emp-not-inc,12th,7,Married-civ-spouse,Sales,Husband,White,-3,0,32,United-States,Male_>60,<=50K
Private,10th,6,Married-civ-spouse,Transport-moving,Husband,White,-4,0,47,United-States,Male_25–60,<=50K
Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,6,0,36,United-States,Male_<25,<=50K
State-gov,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,0,0,40,Canada,Male_25–60,<=50K
Private,Some-college,13,Married-civ-spouse,Exec-managerial,Husband,White,99891,0,58,Poland,Male_25–60,>50K
Private,12th,7,Widowed,Priv-house-serv,Unmarried,Black,2,0,22,United-States,Female_>60,<=50K
Private,Some-college,10,Separated,Adm-clerical,Not-in-family,White,-1,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,0,0,36,United-States,Female_<25,<=50K
Private,Doctorate,16,Divorced,Transport-moving,Not-in-family,White,9,0,48,Dominican-Republic,Male_25–60,<=50K
Federal-gov,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,10,0,58,United-States,Female_25–60,<=50K
Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,0,0,57,United-States,Male_<25,<=50K
Local-gov,Some-college,10,Divorced,Protective-serv,Unmarried,Black,5,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,-3,0,40,United-States,Female_25–60,<=50K
State-gov,Some-college,10,Divorced,Exec-managerial,Not-in-family,Black,8,0,40,United-States,Female_25–60,>50K
Private,10th,6,Never-married,Other-service,Own-child,White,9,0,23,Guatemala,Male_<25,<=50K
Private,HS-grad,9,Widowed,Machine-op-inspct,Own-child,White,9,0,40,United-States,Female_25–60,<=50K
Self-emp-not-inc,Masters,4,Married-civ-spouse,Craft-repair,Husband,White,7,0,40,United-States,Male_25–60,<=50K
Private,Masters,14,Married-civ-spouse,Adm-clerical,Wife,White,-3,0,40,Peru,Male_>60,<=50K
Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,4,0,40,United-States,Female_<25,<=50K
Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,-4,0,57,United-States,Male_25–60,<=50K
Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,14960,0,58,United-States,Male_25–60,>50K
Private,Doctorate,11,Married-civ-spouse,Prof-specialty,Not-in-family,White,3,0,39,Germany,Male_<25,<=50K
State-gov,Prof-school,14,Married-civ-spouse,Exec-managerial,Husband,White,2,0,113,United-States,Male_25–60,>50K
Local-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,3548,1,40,United-States,Female_25–60,>50K
Private,Preschool,4,Never-married,Other-service,Wife,Asian-Pac-Islander,2,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,5,0,40,Laos,Male_25–60,<=50K
Local-gov,Masters,14,Separated,Prof-specialty,Other-relative,Black,-5,0,40,United-States,Female_25–60,<=50K
Private,9th,5,Married-civ-spouse,Machine-op-inspct,Wife,White,9,0,38,United-States,Female_<25,<=50K
Local-gov,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,0,0,57,England,Male_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Tech-support,Not-in-family,White,0,0,58,United-States,Male_25–60,>50K
Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,5,0,58,United-States,Male_25–60,<=50K
Local-gov,Some-college,10,Widowed,Other-service,Unmarried,Black,-9,0,23,Puerto-Rico,Female_25–60,<=50K
Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,Other,1,0,58,Puerto-Rico,Male_25–60,<=50K
Federal-gov,11th,7,Divorced,Exec-managerial,Unmarried,Black,4,0,108,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,6,0,40,United-States,Male_25–60,<=50K
Private,11th,6,Never-married,Handlers-cleaners,Own-child,White,1,0,37,Guatemala,Male_<25,<=50K
Private,Some-college,10,Divorced,Adm-clerical,Own-child,White,0,0,61,United-States,Female_25–60,<=50K
Private,Some-college,10,Never-married,Exec-managerial,Own-child,White,-1,0,40,United-States,Male_<25,<=50K
Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,11,0,40,Philippines,Male_25–60,<=50K
Self-emp-not-inc,9th,5,Married-civ-spouse,Prof-specialty,Husband,White,-4,0,19,United-States,Male_25–60,<=50K
Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,-5,0,39,United-States,Male_<25,<=50K
Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,3765,0,25,United-States,Female_25–60,>50K
Self-emp-not-inc,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,5,0,58,United-States,Male_25–60,>50K
Private,11th,7,Married-civ-spouse,Other-service,Husband,Black,3,0,40,United-States,Male_25–60,<=50K
Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,-1,0,48,United-States,Male_25–60,<=50K
Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,-6,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,-1,0,38,United-States,Male_<25,<=50K
Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,112,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,2,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,-2,0,40,Italy,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,1,0,39,United-States,Male_<25,<=50K
Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,8,0,48,United-States,Male_25–60,>50K
Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,-1,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,8,0,39,India,Male_25–60,<=50K
Private,10th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,7,0,40,United-States,Female_25–60,>50K
Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,-2,0,59,United-States,Male_25–60,>50K
Local-gov,HS-grad,13,Divorced,Adm-clerical,Not-in-family,White,-1,0,40,United-States,Female_25–60,<=50K
Private,10th,6,Married-civ-spouse,Adm-clerical,Wife,White,5,0,39,United-States,Female_25–60,<=50K
Private,HS-grad,9,Separated,Craft-repair,Unmarried,White,-1,0,39,United-States,Male_25–60,<=50K
Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,-1,0,40,England,Female_25–60,>50K
Self-emp-not-inc,Some-college,10,Widowed,Other-service,Own-child,Amer-Indian-Eskimo,-3,0,22,United-States,Female_<25,<=50K
Private,HS-grad,9,Married-spouse-absent,Craft-repair,Own-child,White,-1,1,40,Cuba,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,1,0,40,United-States,Male_>60,<=50K
Private,Bachelors,13,Never-married,Sales,Own-child,White,-4,0,40,United-States,Female_<25,<=50K
Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,7,1,40,United-States,Male_25–60,>50K
Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,13,0,40,United-States,Male_25–60,>50K
Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,-7,0,58,United-States,Female_25–60,<=50K
Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,-2,0,56,United-States,Male_25–60,>50K
Private,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,6,0,40,United-States,Male_>60,<=50K
Private,10th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,7,0,40,United-States,Male_>60,<=50K
Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Prof-specialty,Husband,Other,1,0,104,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Black,2,0,40,United-States,Female_25–60,>50K
Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,5,0,40,Hong,Male_25–60,<=50K
Local-gov,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,-5,0,47,United-States,Male_25–60,<=50K
Private,Prof-school,14,Married-civ-spouse,Exec-managerial,Husband,White,6,2099,58,United-States,Male_25–60,>50K
Private,HS-grad,9,Never-married,Other-service,Unmarried,Black,-3,0,38,United-States,Female_25–60,<=50K
Private,HS-grad,9,Divorced,Sales,Not-in-family,White,1,0,62,United-States,Female_25–60,>50K
Private,HS-grad,9,Married-spouse-absent,Priv-house-serv,Unmarried,White,0,0,22,Cuba,Female_25–60,<=50K
Private,HS-grad,9,Divorced,Adm-clerical,Own-child,White,2,0,21,United-States,Female_25–60,<=50K
Private,11th,7,Never-married,Adm-clerical,Not-in-family,White,-10,0,40,United-States,Male_<25,<=50K
Local-gov,Some-college,10,Separated,Exec-managerial,Unmarried,White,8,0,58,United-States,Male_<25,<=50K
Private,5th-6th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,3,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,6,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,4,0,40,United-States,Male_<25,<=50K
Private,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,-5,0,26,United-States,Female_>60,<=50K
Local-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,5,0,40,Italy,Male_25–60,>50K
Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,-2,2092,40,United-States,Male_25–60,<=50K
Private,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,-3,0,62,United-States,Male_25–60,<=50K
Private,Some-college,10,Never-married,Tech-support,Not-in-family,White,8,0,40,Columbia,Male_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,-3,0,40,Greece,Female_>60,<=50K
Federal-gov,11th,7,Never-married,Adm-clerical,Not-in-family,White,2,0,40,Germany,Female_25–60,<=50K
Private,Masters,14,Widowed,Prof-specialty,Wife,Asian-Pac-Islander,5,0,40,China,Female_>60,<=50K
State-gov,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,3806,0,80,United-States,Female_25–60,>50K
Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,7748,0,62,United-States,Male_25–60,>50K
Self-emp-not-inc,5th-6th,14,Married-civ-spouse,Exec-managerial,Not-in-family,White,-6,0,40,Cuba,Male_>60,<=50K
Private,10th,7,Never-married,Other-service,Own-child,Black,-3,0,40,United-States,Female_25–60,<=50K
Private,Masters,14,Divorced,Machine-op-inspct,Not-in-family,White,13,1,55,Nicaragua,Female_25–60,<=50K
Private,HS-grad,9,Widowed,Other-service,Unmarried,Black,5,0,40,United-States,Female_25–60,<=50K
Private,Bachelors,13,Never-married,Sales,Not-in-family,White,-4,0,58,United-States,Male_25–60,<=50K
Private,7th-8th,5,Married-civ-spouse,Craft-repair,Husband,White,3,0,40,United-States,Male_>60,<=50K
Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,-8,0,47,United-States,Male_25–60,<=50K
Private,Masters,14,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,-1,1856,39,United-States,Female_25–60,<=50K
Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,2,0,40,India,Male_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,6,0,113,United-States,Male_25–60,<=50K
Federal-gov,Some-college,10,Divorced,Adm-clerical,Unmarried,White,1,0,40,United-States,Female_25–60,<=50K
Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,1,0,40,Scotland,Male_25–60,>50K
Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,2,0,40,United-States,Male_25–60,<=50K
Private,Masters,14,Married-civ-spouse,Tech-support,Husband,White,7755,0,40,United-States,Male_25–60,>50K
Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,6,0,40,United-States,Female_25–60,<=50K
Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,4,0,40,Greece,Male_>60,<=50K
Private,Bachelors,13,Never-married,Other-service,Own-child,White,-3,0,40,Jamaica,Male_<25,<=50K
Private,Some-college,10,Never-married,Other-service,Own-child,White,3,0,20,United-States,Female_25–60,<=50K
Private,Assoc-voc,11,Separated,Craft-repair,Not-in-family,Black,10,0,40,United-States,Female_25–60,>50K
Federal-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,2,0,40,Japan,Male_25–60,>50K
Local-gov,Assoc-voc,10,Never-married,Adm-clerical,Own-child,White,1,0,21,United-States,Male_25–60,<=50K
Federal-gov,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,White,4,0,40,United-States,Male_25–60,>50K
Private,HS-grad,4,Widowed,Farming-fishing,Unmarried,White,6,0,22,United-States,Male_>60,<=50K
State-gov,Some-college,10,Married-spouse-absent,Adm-clerical,Unmarried,White,15069,0,40,United-States,Female_25–60,>50K
Self-emp-inc,Prof-school,14,Married-civ-spouse,Prof-specialty,Husband,White,6,0,56,United-States,Male_25–60,>50K
Private,Some-college,10,Married-civ-spouse,Other-service,Husband,Other,-2,0,22,Greece,Male_25–60,<=50K
Private,Masters,14,Married-civ-spouse,Tech-support,Husband,White,101268,0,48,United-States,Male_25–60,>50K
Private,Some-college,9,Divorced,Craft-repair,Not-in-family,White,-3,0,58,United-States,Male_25–60,<=50K
Private,11th,7,Never-married,Other-service,Own-child,White,4,0,20,United-States,Female_<25,<=50K
Private,10th,7,Divorced,Transport-moving,Unmarried,Amer-Indian-Eskimo,1,0,22,United-States,Female_25–60,<=50K
Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,4,0,40,United-States,Male_25–60,<=50K
Private,Some-college,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,-3,0,40,Taiwan,Male_25–60,<=50K
Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,3,1,109,United-States,Male_25–60,<=50K
State-gov,Some-college,10,Divorced,Exec-managerial,Unmarried,White,10,0,40,United-States,Female_>60,<=50K
Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,2,0,40,United-States,Male_25–60,>50K
Self-emp-not-inc,Some-college,10,Married-AF-spouse,Adm-clerical,Wife,White,6,0,110,United-States,Female_>60,>50K
Federal-gov,Some-college,10,Divorced,Protective-serv,Unmarried,Amer-Indian-Eskimo,-1,0,40,United-States,Male_25–60,<=50K
Private,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,9,0,58,France,Female_25–60,>50K
Self-emp-inc,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,-1,0,79,United-States,Male_25–60,>50K
Private,11th,7,Never-married,Other-service,Unmarried,Black,-7,0,40,Haiti,Female_25–60,<=50K
Private,11th,7,Never-married,Craft-repair,Own-child,Black,1,0,40,United-States,Male_<25,<=50K
Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Other,-3,0,40,India,Male_>60,<=50K
